Sentiment,Review
Neg,mayb husband white 2002 ford tauru se bland chintzi noth proud redeem qualiti vehicl hi compani car arent forc shell hard earn cash quit mediocr piec crap said noth ford tauru matter fact remain auto giant made veri ani improv 1999 se model fact sneak suspicion compani ha gotten bit comfort market buy public built audienc buy ford tauru regardless higher qualiti similarli price competit like love 2002 chevrolet impala l exterior outsid 2002 tauru se look pretti good style definit improv late 1990 spaceship look fact combin popular earlier boxier tauru line style popular year back creativ japanes auto manufactur side panel rel blah back front slightli attract ford design shouldnt proud work car redesign initi 2000 model year 1999 model vehicl ha issu aerodynam car test wind tunnel whi well drive one havent yet notic rode grime mud collect strateg locat toward back bumper major issu drive goe show bodi isnt perfectli design interior upon sit bland medium gray interior first thing struck wa look feel cheapli made consid fact car retail 20k thi isnt good thing strang metal decor badli contour dash least bit attract consol fortun ford consol nice arrang access easili driver roomi enough mid size vehicl though seat arent nearli puff similar vehicl alreadi uncomfort seat featur speak tilt back push seat forward backward asid 2002 tauru se lack lumbar support ani perk sometim avail passeng seat similar back bench bit cramp particularli comfort rider would good small child time kid becom teen seat might bit small adequ 17 squar foot trunk plenti room tauru trunk rather thick though lack come deep extend toward rear seat rear seat fix fold ani way allow ad capac thi major flaw design se model came cd player averag speaker real bonus isnt anyth special speak temperatur control asid say ye fact air condit one minor complaint visor cheapli made back side mirror lack light memori serv believ 1999 tauru se least featur luxuri standard featur includ power window mirror brake keyless entri dont expect ani good surpris thi pretti strip car drive experi admit im jade becaus 2002 chevi impala l car ha lot energi pick easi drive 2002 tauru se hand feel like dog usual adequ v6 vulcan 155 horsepow engin slow acceler automat shift time ha problem 1st 2nd gear ad alreadi problemat drive experi onc get speed car function decent though perfectli pas labori process say least brake work well highway citi road steer wheel mount cruis control easi use function pretti well tini tap brake cruis immedi shut far ga mileag expect get averag 20 mile per gallon despit ford claim higher compar impala much larger engin good larger vehicl get 25 mile gallon averag tauru smallish engin realiti effici basic get low energi car iffi ga mileag thi car sound good yet hope final ass compar earlier style model 2002 tauru se look nicer outsid though took big step back interior well 20 000 thi car good buy would recommend buyer look elsewher aforement chevi impala honda accord toyota camri even chevi malibu befor settl tauru realli disappoint vehicl specif 3 liter v6 vulcan engin 155 horsepow 4900 186 torqu 3900 sequenti multi port fuel inject electron 4 speed automat transmiss power rack pinion steer front wheel drive standard power front rear drum brake luggag capac 17 interior room 104 4 fuel capac 18 gallon fuel economi 20 mpg expressway 28 accord ford tow capac 1250lb unders spare tire keyless entri driver passeng airbag power window mirror avail exterior color arizona beig black dark shadow grey matador red medium true blue patriot blue silver frost spruce green vibrant white
Neg,driven ford tauru frequent rental compani year come love hate relationship one noth ha chang thi tauru wa choic compani car use 100 time busi person use ford slowli improv style particularli phase oval shape everyth elimin oval shape back window harden exterior flow line toward rear car help look greatli thi tauru ha fairli smooth ride good grip road steer control fairli tight steer rang anoth stori never befor back tri navig tight spot much thi car get use far wheel turn car thi doesnt even come close insid made attempt comfort though miss mark power driver seat option great adjust well also allow get option adjust pedal love never leg cramp long trip find adjust leg becaus pedal far away close thi particularli help someon 5 7 even thi comfort ride uncomfort becaus seat cheapli done littl contour pad someon spend lot time car would think twice sun visor cheapli done well feel like paint cardboard thick luxuri like illumin mirror extens side face sun interior roomi howev opt six passeng seat even find middl seat front good leg room one poor design armrest center consol six passeng seat fold sixth passeng everyth fine except cup holder avail unfold open armrest expo cuphold consol storag area second piec becom armrest major problem cover storag area anyth keep includ coin coin holder plain sight fold everyth leav cup holder cd player stereo seem work well although cd cassett combin avail also ha theft remot lock entri system far noth ha chang still love hate relationship tauru
Neg,wa given thi car compani vehicl first arriv u 2 month ago first thought see wa ugli heap wa impress luggag space fairli easili swallow stuff famili 4 carri travel new land drive airport hotel wa immedi struck soft seat almost sofa like comfort onli travel mile problem longer journey complet lack support wa agoni onli 50 mile next nuisanc item wa multifunct stalk control light wiper etc realli function seper use column gear Yangtze prevent column mount gear stalk veri quaint person never see one soon perform wa well could put thi without cuss absolut useless thing couldnt pull skin rice pud flatter roadkil onli slightli attract dont know top speed never felt suffici control test felt like would troubl outrun mope never courag tri brake adequ without startl find park brake hopeless anybodi live hilli area go becom rapidli hack normal handbrak rather stupid foot oper system imposs gradual releas foot system make fulli control getaway distant dream handl handl nope thi thing thi sort softli suspend barg wheel american car use like thi might accept 1975 thing move long way sinc last 3 car 2 saab audi a4 perhap criticis handl littl unfair problem ford offer thi categori europ mondeo kick bottom car offer american public rather shoddi heap garbag tauru
Neg,well let get right point wa big owner tauru practicli model except thi one tauru ha alway cut edg technolog power manufactur car compar tauru one main reason whi tauru made nascar race becaus tauru wa build name themselv make powerful car 1995 tauru came ultim car wa 3 8liter v6 sho tauru folk let tell ever get chanc ride 3 8 liter v6 sho tauru becaus minut person lay hi foot pedal jaw back seat whi bring thi becaus thi import fact ford tauru ha progress awesom car kept buy becaus year kept get better better sudden oval came smaller tauru next wa smaller engin ask manufactur engin packag said 3 0 come forgav look interior wasnt impress wasnt par typic norm ford tauru pas wa cheap materi hole dash board layout totali illog came casset deck ha default cd player im sorri casset deck built dash casset deck shouldnt even exist anymor car praticlli laugh head saw thi ford still live 1980 foreign car come standard deafualt cd player built dash casset becom option air climat control total suck digit temperatur driven degress move unlock lock part door finger would normal world came idea must smokin somethin spedomet total suck also cant tell heck speed line dash actual speed list studi damn dash figur speed consol cup holder arent big enough ster car seem like ha huge underst almost seem like turn wheel around 5 time get squar corner passang side abosultey place lay foot flat sit foot alway propt someth cours could go list onli good thing ha go fact ha smooth ride trunk size decent though anoth bad sound system car terriabl realli tinney sound radio station sound realli far away ford ha ruin tauru thi model buy break heart say thi probabl anoth tauru see improv head toyota seri car becaus seem like foreign innov techonolgi car ford still live 1980 beleiv came idea thi new seri ford tauru must smoken someth sure
Neg,never see buy one drove enough rental car make good opinion quit silent highway speed except tire nois handl bad healthi bodi roll contain brake strong enough spite absenc rear disc seat absolut later support make drive twisti road real pain auto gearbox 4th gear way long engin lack torqu hold unless road flat steer mount gear lever clumsi although save space stuff seat upshift okay although without hesit low speed downshift slow build qualiti realli averag low steer lock mechan come inadvert plastic qualiti assi leav desir far far away audi leagu
Neg,1995 e 150 econolin convers eleg 300 6 e4od 3 55 1 aftermarket interior exterior 7000 gvwr aftermarket rear heat c background driven ford van sinc wa 16 year old start 1970 e 200 240 cid 6 ford van almost everi engin avail use ford van solo commut recreat haul band member band equip haul merchandis distribut haul frieght time expedit frieght busi haul student pull 25 travel trailer current 94 e 350 clubwagon chateau 460 v 8 e4od 4 09 1 differenti formerli topic thi review 95 e 150 econolin convers van convers eleg front suspens thi van wa bad day bought 43 000 mile wa back sell ford dealer 5 time within first month ford dealer align shop thereaft last align done wa reput truck spring shop told front coil spring almost worn becaus age spring chang bush ball joint maximum angl align van state condit spring bush invoic state next time align need front coil spring replac befor align know thi shop reliabl trustworthi sell ford dealer salesman write sale agreement van would properli align befor took posse well found wa never align rack befor took posse sale servic depart mccandless ford mercer pa gave noth lip servic align even sent road technician could approv work well felt good 2 lane road drove pull drove home interst made appoint spring shop take look think ford problem e 150 chassi 95 nobodi told 300 6 engin wa veri econom normal got 18 20 mpg hwi drop drastic 10 mpg pull trailer quiet engin good torqu power pull 25 travel trailer hill keep speed wa room acceler pull trailer e4od transmiss didnt much hunt howev stop hunt lock od would downshift first time would ride hill 3rd 2nd 3 55 1 differenti gave problem convers compani eleg short come found eleg convers bay window creation seat dygert sub flexsteel aftermarket rear heat c experienc wind whistl one bay window found rear chair seat hard rock found market air realli weak far blower freon vehicl pretti look interior exterior paint job thi e 150 tow rate 5000 bought travel trailer 4900 gvwr 300 6 stock condit would pull trailer well speed wa highway speed howev highway could ever maintain speed limit pull ani degre upward grade fact wa often lock od pull grade even sometim 2nd gear pull big hill e 150 wa good economi wa good camper toter would recommend drive train anyon want depend truck engin go use lower speed would recommend anybodi alot highway travel would recommend ani convers van anybodi becaus part convert use replac thi 95 e 150 94 e 350 deal got oem quad seat 6 way power driver seat lumbar support oem rear heat air oem window heavier front coil spring heavier tire heavier rear suspens veri plea trade
Neg,purchas 2000 ford explor 4wd xlt sport util vehicl suv back august 99 previous mustang gt camaro z28 yeah huge chang reason chose thi suv becaus abl get dealer come price need suv famili car befor birth second child sinc purchas extrem disappoint unhappi explor dont get wrong enjoy spaciou seat option around product veri low qualiti big buck pay engin option model includ 4 0 liter 160 hp v6 feel like veri littl power start highway drive handl okay ha lot wobbl feel insid hear lot road nois car wedg wood blue light gray interior bodi extrem durabl veri minor 3mph fender bender done damag rear bumper peal paint dent car front bumper interior realli easi maintain two toddler could imagin fear light interior proud say ha one spot couldnt get 3 month thi suv kickoff weird problem windshield wiper unknown reason drive road windshield wiper would suddenli turn swipe window 3 time stop one incid would work veri scari cours took get fix along anoth strang mechan defect check engin soon light would alway stay fix windshield wiper motor said sensor went caus engin light stay fix shortli thi day receiv recal wiper dure next summer thi suv incid suv wouldnt go revers put drive first good tight place 0p onli happen time call dealer said couldnt duplic problem unless happen look well needle say never took becaus stop still bother u latest problem thi realli loud high pitch whine sound come side onli happen drive 20 mph cold well took shop yesterday exact darn thing wasnt noth u know start night grrrrr know car 100 perfect problem minor latest death tire recal well big fear suv rollov one suv seem involv rollov ford explor recent fact brought husband decis trade explor 4door car anyon ask futur think ford explor would say exactli would definit recommend anyon
Neg,enter thi vehicl without key easi model keyless entri system use thi consist number pad driver door owner simpli punch combin enter vehicl bad say well problem thi correct combin enter within ani string number door unlock thief could find one vehicl dark park lot sit next punch random number door open time delay maximum number tri tri thi wa abl enter vehicl 3 minut random number punch also perman backup code system case forget person code thi cut time take punch correct random number consider would strongli caution anyon buy thi vehicl inquir car dealer whether thi problem ha fix new model alreadi one would consid disabl keyless entri system
Neg,rent ford explor 2000 3 day wa unimpress thi wa 8 cylind le 1k mile ga mileag must around 14 15 first thing notic rental park lot wa fireston tire vehicl car seem stiff handl steer tight ani small movement caus car pull appreci easi see one could turn one sudden yank steer wheel interior wa nice design leg room wa inadequ onli 5 5 found could put seat back far enough comfort also found seat felt uncomfort four differ button seat posit two seem function interior wa great cargo space seem even le leg room back seat area thi vehicl wa hard get becaus wheel height even use run board wa easi get pull visibl good sinc sit higher vehicl road mani set featur radio thi one came veri good qualiti cd player qualiti sound wa good lock mechan wa fob key holder work well although thought could increas sound better hear lock mechan safeti sake power wa okay thi one wa 8 cylind impress real powerhous despit mileag lack thereof doubt would ever one explor current jeep grand cheroke jeep owner ten year perhap bia show
Neg,test drove wa buy thi vehicl larg roomi somehow even luxuri model doesnt feel luxuri ha veri basic feel test drive thi vehicl look thi vehicl consum report thi car rate fairli well great price great toyota 4 runner price amaz qualiti reliabl friend mine account execut larg pharmaceut corpor purchas fleet explor account exec also 4 runner said car ha great reliabl insist purchas ford explor first hand experi veri reliabl resourc inform tell purchas thi vehicl say research look pretti mainten depreci stink get great pot buy anoth qualiti suv even littl bit shop time ha good valu go sell made shop wise good luck p littl tip save money unless road onc twice year buy 2 x 4 4 x 4 4 x 4 cost sever thousand rais insur rate peopl make mistak think 4 x 4 dont truck handl height rough ride 4 x 4 onli realli need road soft sand etc
Neg,recent opportun drive freshly le 1 month old ford explor xlt approach thi car open mind id heard good thing mother owner car question well bad thing didnt one spring break wa sole driver thi car perfect chanc bond new car right wrong first glanc like explor paint wa nice consol wa nice leather seat wa nice room look nice step driver seat first time good impress car began fade due make seat order back correct posit drive headrest continu seat wa far back serious concern major whiplash event minor fender bender despit tri differ posit seat back point could get headrest posit stop neck whip back littlest accid bottom seat wa comfort howev plu didnt make headrest approach explor think suv front windshield would indic otherwis size windshield chevrolet prizm size windshield isnt great problem fairli larg annoy becaus posit consol refer roof rearview mirror liter middl windshield make view small item street sign difficult correct posit ive got beliv design could solv thi problem thi car take bump astound new explor shake veri much go smallest bump bump rattl ani suv includ suburban taho 95 suburban take bump better brand new explor cring think 5 year go fairli bumpi road expect horribl headach brain rattl around skull even speed low 10mph realli love go ga station daili realli especi snow blow horizont face suv known ga guzzler standard explor ha 17 gallon tank thi size boyfriend toyota supra dont know smallish sport car 17 gallon tank wouldnt bad except factor mpg averag citi highway use get 14 mpg lucki thi le suburban taho car thi size small ga tank design awar low ga mileag complet insan tri like explor end couldnt beliv first word mother didnt research thi car befor bought stick origin decis buy chevrolet taho ford explor xlt isnt worth
Neg,momma said cant say anyth nice dont say anyth sorri ford cant follow adag talk explor god rest hi soul bought 1990 explor xlt 2wd use right graduat high school 1997 120k mile ran 175k albeit high number outsid normal boundari within 2 half year might add without signifig problem within 30 month replac transmiss 2000 two air condition compressor 500 need third toward end radiat 100 patch didnt work replac wa chirstma present along numer minor repair onli ad frustrat electr problem faulti starter leaki oil gaug ruin pant etc wa run realli enjoy explor ga milag wasnt terribl big suv still econom wa onli compound truck relat expens felt safe drive topheavi quit sturdi due broad wheelbas lot fun pile dozen friend time roadtrip good outnumb bad doesnt realli outweigh bad friend jimmi blazer never ammount problem wouldnt reccoment explor friend even despis enemi didnt measur expect given suv craze im musch happier honda accord
Neg,must say lea new ford explor sport 4wd wa replac 1998 ford explor sport love 1998 model wa depend reliabl got need even worst weather even beach wa super lea expir wa time choos anoth vehicl went dealer trade 1998 2000 model first love came veri minor thing went wrong didnt think wrong brand new suv dealership fix thing without problem came fireston tire recal must say would recommend ford explor anyon thi tire recal truli fair ford realiz tire known defect install vehicl howev wa way recal wa handl say mishandl turn suv wa told car wa safe drive depend reliabl wa also told even though tire thi vehicl defect wa need worri didnt need replac made feel better recommend find nearest fireston tire dealer go replac wa necessari wa thi mishandl incid make hate thi particular vehicl wouldnt recommend thi vehicl anyon furthermor took suv back dealership told didnt time call run around look fireston tire dealer sinc thi vehicl wa lea didnt sinc loyal custom thi dealership mani year felt strongli wa problem replac tire wa told next contact ford motor compani michigan take becaus dealership intent replac tire
Neg,test drive new ford explor easi ask whi thi popular suv recent year ha done deserv thi achiev ford explor wa onc new hip ha quickli becom painstakingli dull car ha evolv serious last five year look use dare overdon explor drive like nightmar dream wheel jerk slowli desir glide effect explor interior well uninterest best new featur theyv come cd dial steer wheel interior ha somewhat cheap feel next millenium approach time ford think someth new explor cut much longer mayb 2001 edit bronco bring trusti suv lover back ford open arm
Neg,want one anybodi answer give pat stop read said ye give yer self kick butt thi sour lemon vehicl oh even start puttin 2 piston roof 4 month got ok got brand new engin sinc problem till year later jackass kept lemon would start one day bring ford 1700 later get back run like new 2 week later rain lemon would start bring ford 750 later run like new differ problem yea right ran good 1 month rain bring ford 1200 later run like new next day went puddl lake deep puddl littl puddl side road die sat driveway almost year rust away ford explain mani time thing wa differ part touch last time pay want buy thi truck suggest send ford check purchas price add anoth 5000 repair leav truck lot stuck driveway
Neg,lea thi vehicl 2 year began lea late 1997 befor first son wa born think would great vehicl kid groceri travel first wa absolut pig ga put foot pedal watch ga gaug go gut great pas power sure need feed lot 2 door featur wa kind lame would chang everyth found wrong simpli becaus get child car seat real pain onli 2 door cours mechan problem electr seat break malfunct time make access back seat even harder 4 wheel drive kick without notic heat cool system wa idl stop light would hear thi strang click nois alway made nervou thi truck kind remind window 95 first came need bug work befor put market 4x4 took explor sport onto gravel road somewhat steep bumpi slope couldnt get back without lot effort 1985 toyota land cruiser make 97 explor look like sorri excus 4x4 sure could pretti much guarante flat tire everi time took gravel road 5 flat tire le 2 year hear tire truck recent recal perhap someth paint began peel front hood power window would work day work next 3 burnt headlight umm go buy thi vehicl ford mechan dont recommend sure look good fun drive need headach
Neg,rememb explor first came market vow would someday one love look time though onli one child room wa factor explor almost 2 year wasnt best choic vehicl u went pontiac minivan lack room wa definit notic kid never enough room stuff constantli crusade far drive explor need 4x4 becaus muddi road snow rough ride want leisur drive dont recommend thi vehicl recent problem may vehicl start occas fortun hasnt left complet strand turn sound like ga took get check cant figur one minut wont start 5 minut later drive crazi comfort veri appeal either need room purs anyth el need work im onli one okay get anoth adult room u either drive 18 mile one way work everi day ga mileag anoth factor onli get around 17mpg howev matter vehicl choos face thi becaus need bigger vehicl sit higher ha 4 x 4 overal dont hate explor ive one ive satisfi curio anoth main vehicl chosen expedit child wouldnt recommend thi vehicl want ani room howev singl person two person famili would fine seat 5 adult struggl sit comfort back
Neg,bought thi car new 1997 replac nissan 240sx wa look vehicl wa sporti yet veri roomi capabl enough handl winter snow ice abil cargo hauler wa requir initi test drive well first 3 month wonder vehicl met requir mention felt wa great look vehicl problem start around month three last four year end two week ago sold car minor stuff first major annoy wa tight access rear seat first thought could live before long becam veri annoy realli noth fault explor becaus 2 door v 4 door realli person opinion thing downright ridicul four year car throttl bodi replac six time intak manifold gasket replac variou recal numer list multipl transmiss 4x4 problem befor sell car explor start make loud clunk nois transmiss drop gear everi time stop stop sign equal amus wa way refus go revers unless first shift park wait 3 second top bodi wa start rust four differ place dealer servic thi car everi 3000 mile book matter prevent measur took thi car would break 4 year learn accept 3 week made last payment sold car plu side front seat rel comfort interior remain fairli squeek free though year three car develop rattl come behind driver side door also power torqu engin develop veri impress recommend thi car servic nightmar reason feel need take plung thi ford nightmar spend much extend warranti need
Neg,thi vehicl good car ani greatest borrow father 97 ford explor mani time long trip lengthi citi drive purpos fine roomi comfort insid offer seper set control climat music asid front seat set chose leather seat person care much also ha rang adjust button front seat nice temperatur gage direct indic near rearview mirror hi ha 6 cd holder tape player larg area back storag think thi vehicl though wa built insid either concern minor inner detail put cover real problem seem ha much littl troubl shouldnt realli ani new air condit run summer sit light hear run poorli repeat tick person never abl figur convinc cruis control oper mysteri breakag handl near driver seat occur blame wa place never accept seem forgot screw bolt thi vehicl tightli enough daze fascin pretti gadget insid chao go outsid seem also problem driver window mayb wa mph gage went fix gave back suddenli randomli began chant hi door wa ajar think reput ford price year thi ford explor anoth 3 5 year least befor littl problem began appear wa case though would recommend consid thi vehicl may want consid well get ani avail review report test done thi vehicl
Neg,ford explor may terrif vehicl two year mine ha want money first thing notic wa rear view mirror reduc visibl tri see object front slightli right mirror creat front blindspot ever seen vehicl definit safeti oversight ford part addit power window fail twice first year front tire worn irregularli due part origin instal front end adjust need ad exhaust manifold leak creat tap sound manifold problem ha address three time servic depart problem still exist degre servic explor local dealer merc ca ha extrem poor three occas complet work promis left without vehicl offer loaner add thi terribl ga mileag im look unload mine sorry thing retail valu lot lower dealer tell
Neg,wa look best sport util market ford said best went go look wa pretti impress saw sat salesperson couldnt believ option explor told salesperson want power engin didnt want awd told option wa new 4 6 ohc engin 200 hp compar v 8 215hp wa said done lea vehicl 2 year drove explor home wa veri impress power want drove like car well thi feel wa veri short coupl month felt like wa sit engin compart wa noisi couldnt hear think one cold day novemb went outsid start truck heard bang come hood couldnt imagin wa drove dealership see wa servic manag look two mechan still couldnt figur told leav truck could run test week test recal notic told need new cam upper portion engin truck onli 4000 mile took truck home wa still noisi interior drove well next year half return dealership 41 time fix bunch problem problem l r door wa get stuck start burn fuel unharmed bunch recal look use ford explor make sure look mainten histori truck good truck ford alot problem 1997
Neg,regard soon ex explor say veri littl posit thi vehicl daughter away colleg final allow purchas mid life vehicl probabl miata thi explor ha nightmar day one besid somewhat price repair thi vehicl alon could paid note year first year front suspens work brake adjust 3 time alway seem warranti dont know thi wa dealer fault vehicl even though veri mile put repair appear fall wear tear claus warranti drive thi vehicl found corner wa somewhat clumsi wa continuali feel like would tip ga milag wa would expect suv ran close 15mpg carpet back pull edg even though biggest thing would put back grocri luggag mani suv sure better tire time someth fun
Neg,bought ford explor xlt westward 5 speed transmiss new 1997 wa primarili interest vehicl roomi 4 wheel capabl dure winter month although enjoy ride first month quickli becam disappoint ga mileag 45 000 mile lost clutch 900 onli highway drive round trip commut worcest boston 6 00a 2 00p lost clutch vehicl sinc volkswagon day back 70 addit terribl disturb cost servic vehicl dealership labor cost recent jump 70 hr absurd cost 500 1000 everi time take vehicl servic suffic say next vehicl ford explor continu thi saga eight month 25 000 mile later second clutch ha report burn normal use drive habit chang abov ford dealership want anoth 625 replac thi second clutch ford stand behind product dump thi lemon lap dealership drive standard transmiss vehicl 30 year never replac clutch ani vehicl le 100 000 mile ford worst vehicl experi life longer busi
Neg,seem ford still constant struggl produc qualiti automobil famili purchas 1997 ford explor use dealership explor cost u roughli 23 000 came leather interior wa almost total load except sun moon roof bought explor alreadi live 33 000 mile nasti pain life month problem brake start give u troubl week later realiz anoth problem onli fit littl munchkin wizard oz back seat cargo space howev wa veri good need explor use truck thing veri trivial compar typic problem ford encount 8 month ago transmiss fail howev thi k transmiss fail onc wa problem got fix nobodi got hurt true problem wa 1 month transmiss fail 300 mile sinc 1st transmiss failur transmiss fail mani friend drive explor among 6 7 onli seen 1 case transmiss problem onli 2 case problem gener car howev say whi must vent dislik explor toyota 4 runner perform great excel car anyon like read epinion wrote pay littl extra bit money 4 runner like save money long run howev choos buy explor get long term extend warranti becaus need anyon would like info 2 car e mail odoyel hotmail com
Neg,ford explor sport two year love ride extra engin leav someth desir thi vehicl three month engin siez complet replac disast friend mine excat suv thing happen ford sent letter told awar problem yet never recal offer up exchang engin befor leav strand lone road still thi suv refus drive trip becaus question reliabl
Neg,recent wa market use suv go ford dealer see wa use car stock salesman told receiv 97 explor trade thought car wa excel shape took hi word took car test drive let tell thi car wa good shape drove terribl steer wa loo control engin sound like wa go explod acceler power nowher near expect told slaesman thought walk dealership testdriv indic ford qualiti desir plea car make sale matter
Neg,purchas two new ford escort 1996 one manual transmiss daughter automat price look sunris red handl safeti comfort perfect u 2 door hatchback alloy wheel drive ha smooth comfort escort oper cost ha minim ani problem engin automat daughter ha overheat light come repair twice light wa fals alarm car never overh u problem vehicl speaker one speaker replac daughter vehicl thi wa supris sinc wa earli 20 first got car left front speaker fizzl last spring need replac daughter speaker radio order still hasnt come bought replac thi biggest problem car part cover warranti taken taken put order still dont wa damag plastic mold side car need replac immedi took coupl month get piec could replac car speaker order sinc last spring daughter ha play taxi citi minneapoli car ha twice mileag mine doe still run well without major problem good kid car escort take lot keep drive good solid car littl economi pile lot mile without repair
Neg,bought 1996 ford escort januari 1997 9 000 mile drove onli minor problem thi last year cours last 6 year regularli maintain chang oil everi 3 000 mile speedomet broke around 25 000 mile wa still warranti ac went u earli 2001 cost repair wa outrag fortun mechan ask wa dirti plug connect someth wa problem wa fix around 60 interior fairli comfort cloth seat held well rear speaker stop work second year instrument easi read howev check engin check coolant light came random time numer diagnost test around 70 dollar pop learn like leg room suffici although fairli short peopl 5 10 husband alway drive travel pillow behind hi lower back long trip wa fine definit want stretch hour paint rear bumper fade ga mileag wa fairli good got around 30 mpg highway unless ac wa run suck much faster child know ac doe reach back even though smaller car babi wa alway bright red even go full blast ac go ani mountain turn ac becaus car felt like wa strain replac windshield twice 150 new tire twice standard size much expens 55 75 new front rear engin mount 200 whi write thi review juli 2002 month paid car stop middl traffic husband wa come airport get u 86 000 mile regularli maintain car need new motor cost purchas use motor run around 3 000 new motor cost 5 000 speak sever mechan ford dealer etc everyon ha told u cost repair car worth ye without transport toddler one way expect thi situat year base reput ford trade valu chanc sell car everyon say unusu dont normal well mine would recommend stay away ford escort replac motor 86 000 mile ridicul buy ford
Neg,bought thi car price fuel economi 2nd car reliabl car get good ga mileag unfortun microscop ride unpleas rattl like crazi uncomfort seat featur came contact anyth larger basketbal would smash bit fun car buy onli desper feel everi pothol like drag face first ride high skateboard front seat bearabl back seat quit possibl unpleas place earth acceler weak piti 1 3l four nip car get need go though wouldnt take highway gunpoint could almost call sporti top speed wa higher 85 mph small hatchback noth go sedan probabl shouldnt buy thi ani condit onli plu never demand repair never use much ha 25k much im certain would problem lack power lock window infuri id trade power seat belt iron thi gl model right better
Neg,intim familiar ford 350 seri beyond read corpor blurb gracious provid ford howev observ close person drive done 350 owner well proud 250 150 owner well feel qualifi comment one aspect vehicl aspect would snappi space age appear front end pickup ford particular use take pervers pride utilitarian ugli day say thi complet certainti privileg abl catch mani close view light grill design gener aero look ubiquit ford emblem rear view mirror usual travel slightli abov speed limit righthand lane appar thi vehicl imbu oper notion made driven manner semi like real close rear bumper mistaken belief roadway bulli caus speed pull spontan combust night thi unseemli intimaci gener accompani use high beam well work devic refocu incom light back onto offend vehicl radiat boil dri usual reaction foolish ea ga tad go 10 mph slower get even better view fabul front end perhap even sneak peek smoke come zippi pinhead ear im readi switch vehicl yet comfort know day arriv need tap brake facilit time financ next vehicl anyway congratul ford design front end fill mirror im sure view seriou design think implement im tri leav chevi dodg pickup driver thi certainli irrit way panach ford may found road dead ya got ta love way look doe
Neg,f350 v10 longb crewcab ha hidden problem ford ha document doe freeli inform buyer problem rear drive line due length ha potenti vibrat highway speed due angl inwhich drive line sit found hard way purchas thi 35000 00 vehicl deal dealership run around vehicl wa return due fact said problem could fix would damag vehicl drive way wa fine dandi ask put write part fail would fix long vehicl mean back product nice day vehicl wa givin back although comfort ride plenti room famili well haul excel power fuel mileag thi larg vehicl good look truck would purchas onli fix potenti problem drive line
Neg,live houston area se big truck drive road isnt anyth special se one new f350 crusin road leav loss word love thees truck solid work hors handl anyth throw way use pull big 5th pedal car trailer race track haul cattl trailer around work hors also beauti weekend make perfect truck take town crew cab room plenti peopl track get mani compliment 8 second camaro
Neg,daytim onli drive ford escort car two year car pleasur instal four headlamp two taillight thi becam husband hobbi distress sinc sold escort husband ha past time sit sullenli look non ford escort car beg let replac work headlamp car fun im still tri get husband interest parcheesi car wa easi get onc push weatherstrip back place car held four peopl comfort back seat wa roomi blue color chose seem veri popular detroit area onli four year old tricycl ha le power escort dad push vehicl back engin nois wa loud enough drown word rider back seat mani shake rattl roll bodi even mechan work car shrug hi shoulder gave tri find caus drive thi car enjoy experi first car ever driven noth compar would recommend thi car littl old ladi crowd drive 3 mile store back everi friday around noon dure brightest light day anyon el take risk need see eye car
